warehouse_id,sku,sku_id,lp,sp,profit_per_quantity,no_of_units,total_profit_per_sku,min_units,max_units,Optimal_Units,Optimal_Profit_Per_SKU
2379,UNICORN-UNILEVER-0601-2063,2379UNICORN-UNILEVER-0601-2063,3.24,3.430417,0.190417,7889,1502.199713,3944,11833,11833.0,2253.204361
2379,UNICORN-UNILEVER-280124-2560,2379UNICORN-UNILEVER-280124-2560,4.06,4.288165,0.228165,35482,8095.75053,17741,53223,17741.0,4047.875265
2379,UNICORN-UNILEVER-080124-6407,2379UNICORN-UNILEVER-080124-6407,1.65,1.749931,0.099931,4418,441.495158,2209,6627,6627.0,662.242737
2379,UNICORN-UNILEVER-080124-6406,2379UNICORN-UNILEVER-080124-6406,91.22,96.457361,5.237361,204,1068.421644,102,306,102.0,534.210822
2379,UNICORN-UNILEVER-080124-6404,2379UNICORN-UNILEVER-080124-6404,41.85,44.251667,2.401667,4652,11172.55488,2326,6978,2326.0,5586.2774420000005
2379,UNICORN-UNILEVER-271123-2700,2379UNICORN-UNILEVER-271123-2700,124.95,131.666667,6.716667,96,644.800032,48,144,48.0,322.400016
2379,UNICORN-UNILEVER-300723-0001,2379UNICORN-UNILEVER-300723-0001,3.25,3.4292,0.1792,3619,648.5248,1809,5428,1809.0,324.1728
2379,UNICORN-UNILEVER-130723-1437,2379UNICORN-UNILEVER-130723-1437,15.8254,13.2283,-2.672933333,7,-18.71053333,3,10,3.0,-8.018799999
2379,UNICORN-UNILEVER-130723-1442,2379UNICORN-UNILEVER-130723-1442,106.2885,76.0,-30.2885,1,-30.2885,0,1,0.0,-0.0
2379,UNICORN-UNILEVER-130723-1402,2379UNICORN-UNILEVER-130723-1402,40.9356,37.0,-3.9356,7,-27.5492,3,10,3.0,-11.806799999999999
2379,UNICORN-UNILEVER-080124-6402,2379UNICORN-UNILEVER-080124-6402,3.24,3.429058,0.189058,3434,649.225172,1717,5151,5151.0,973.837758
2379,UNICORN-UNILEVER-180124-3882,2379UNICORN-UNILEVER-180124-3882,76.16,80.535833,4.375833,373,1632.185709,186,559,186.0,813.904938
2379,UNICORN-UNILEVER-0601-2059,2379UNICORN-UNILEVER-0601-2059,3.29,3.479167,0.189167,1449,274.102983,724,2173,724.0,136.956908
2379,UNICORN-UNILEVER-0601-2057,2379UNICORN-UNILEVER-0601-2057,161.9,171.20375,9.30375,134,1246.7025,67,201,67.0,623.35125
2379,UNICORN-UNILEVER-0601-2058,2379UNICORN-UNILEVER-0601-2058,161.9,171.20375,9.30375,88,818.73,44,132,44.0,409.365
2379,UNICORN-UNILEVER-300723-0005,2379UNICORN-UNILEVER-300723-0005,165.1,173.9654,8.8654,21,186.1734,10,31,10.0,88.654
2379,UNICORN-UNILEVER-0601-2054,2379UNICORN-UNILEVER-0601-2054,118.49,125.302917,6.812917,116,790.298372,58,174,58.0,395.149186
2379,UNICORN-UNILEVER-060124-8891,2379UNICORN-UNILEVER-060124-8891,83.85,88.6675,4.8175,261,1257.3675,130,391,130.0,626.275
2379,UNICORN-UNILEVER-060224-4725,2379UNICORN-UNILEVER-060224-4725,16.39,17.329514,0.939514,1740,1634.75436,870,2610,870.0,817.37718
2379,UNICORN-UNILEVER-170124-7267,2379UNICORN-UNILEVER-170124-7267,78.49,82.998472,4.508472,7137,32176.96466,3568,10705,3568.0,16086.228096
2379,UNICORN-UNILEVER-140124-1992,2379UNICORN-UNILEVER-140124-1992,131.28,138.828611,7.548611,5078,38331.84666,2539,7617,2539.0,19165.923329
2379,UNICORN-UNILEVER-080124-6398,2379UNICORN-UNILEVER-080124-6398,72.74,76.917083,4.177083,512,2138.666496,256,768,256.0,1069.333248
2379,UNICORN-UNILEVER-130723-1242,2379UNICORN-UNILEVER-130723-1242,8.79,9.26,0.47,955,448.85,477,1432,477.0,224.19
2379,UNICORN-UNILEVER-130723-1240,2379UNICORN-UNILEVER-130723-1240,13.06,13.7613,0.3480230769,518,180.2759538,259,777,259.0,90.1379769171
2379,UNICORN-UNILEVER-130723-1554,2379UNICORN-UNILEVER-130723-1554,8.47,8.9283,0.4583,1389,636.5787,694,2083,694.0,318.0602
2379,UNICORN-UNILEVER-130723-1475,2379UNICORN-UNILEVER-130723-1475,52.27,55.0767,2.8067,1667,4678.7689,833,2500,833.0,2337.9811
2379,UNICORN-UNILEVER-060124-8901,2379UNICORN-UNILEVER-060124-8901,52.08,55.07625,2.99625,278,832.9575,139,417,417.0,1249.43625
2379,UNICORN-UNILEVER-0601-2047,2379UNICORN-UNILEVER-0601-2047,43.43,45.926389,2.496389,6970,17399.83133,3485,10455,3485.0,8699.915665
2379,UNICORN-UNILEVER-0601-2043,2379UNICORN-UNILEVER-0601-2043,52.08,55.07625,2.99625,1267,3796.24875,633,1900,1900.0,5692.875
2379,UNICORN-UNILEVER-130723-1342,2379UNICORN-UNILEVER-130723-1342,41.88,45.9267,4.0467,1188,4807.4796,594,1782,1782.0,7211.219400000001
2379,UNICORN-UNILEVER-0601-2048,2379UNICORN-UNILEVER-0601-2048,76.39,80.778333,4.388333,655,2874.358115,327,982,327.0,1434.984891
2379,UNICORN-UNILEVER-0601-2049,2379UNICORN-UNILEVER-0601-2049,43.43,45.926389,2.496389,1879,4690.714931,939,2818,939.0,2344.1092710000003
2379,UNICORN-UNILEVER-060124-0005,2379UNICORN-UNILEVER-060124-0005,8.44,8.92854,0.48854,4189,2046.49406,2094,6283,6283.0,3069.49682
2379,UNICORN-UNILEVER-060124-8895,2379UNICORN-UNILEVER-060124-8895,76.39,80.778333,4.388333,68,298.406644,34,102,34.0,149.20332200000001
2379,UNICORN-UNILEVER-130723-1809,2379UNICORN-UNILEVER-130723-1809,62.32,65.6667,3.3467,17,56.8939,8,25,8.0,26.7736
2379,UNICORN-UNILEVER-011123-7710,2379UNICORN-UNILEVER-011123-7710,62.32,65.666,3.346,34,113.764,17,51,17.0,56.882000000000005
2379,UNICORN-UNILEVER-141123-1008,2379UNICORN-UNILEVER-141123-1008,45.85,50.41667,4.56667,235,1073.16745,117,352,352.0,1607.46784
2379,UNICORN-UNILEVER-141123-1009,2379UNICORN-UNILEVER-141123-1009,45.85,50.41667,4.56667,3235,14773.17745,1617,4852,4852.0,22157.48284
2379,UNICORN-UNILEVER-060124-0007,2379UNICORN-UNILEVER-060124-0007,59.79,63.2225,3.4325,2449,8406.1925,1224,3673,1224.0,4201.38
2379,UNICORN-UNILEVER-100124-1224,2379UNICORN-UNILEVER-100124-1224,59.79,63.2225,3.4325,4353,14941.6725,2176,6529,2176.0,7469.12
2379,UNICORN-UNILEVER-080124-6392,2379UNICORN-UNILEVER-080124-6392,47.68,50.41713,2.73713,5085,13918.30605,2542,7627,2542.0,6957.78446
2379,UNICORN-UNILEVER-0601-2034,2379UNICORN-UNILEVER-0601-2034,12.55,13.274306,0.724306,2342,1696.324652,1171,3513,3513.0,2544.486978
2379,UNICORN-UNILEVER-0601-2039,2379UNICORN-UNILEVER-0601-2039,39.09,41.333704,2.243704,640,1435.97056,320,960,320.0,717.9852800000001
2379,UNICORN-UNILEVER-0601-2038,2379UNICORN-UNILEVER-0601-2038,39.09,41.333704,2.243704,302,677.598608,151,453,151.0,338.799304
2379,UNICORN-UNILEVER-130723-1315,2379UNICORN-UNILEVER-130723-1315,40.69,43.75,3.06,760,2325.6,380,1140,1140.0,3488.4
2379,UNICORN-UNILEVER-110124-2223,2379UNICORN-UNILEVER-110124-2223,41.51,43.8904,2.3804,7012,16691.3648,3506,10518,3506.0,8345.6824
2379,UNICORN-UNILEVER-260823-0003,2379UNICORN-UNILEVER-260823-0003,74.65,78.6583,4.0083,235,941.9505,117,352,117.0,468.97110000000004
2379,UNICORN-UNILEVER-150124-3865,2379UNICORN-UNILEVER-150124-3865,132.83,140.461667,7.631667,435,3319.775145,217,652,217.0,1656.071739
2379,UNICORN-UNILEVER-080124-6391,2379UNICORN-UNILEVER-080124-6391,24.82,26.249028,1.429028,8826,12612.60113,4413,13239,13239.0,18918.901692
2379,UNICORN-UNILEVER-130723-1311,2379UNICORN-UNILEVER-130723-1311,106.76,112.5,5.74,22,126.28,11,33,11.0,63.14
2379,UNICORN-UNILEVER-0601-2031,2379UNICORN-UNILEVER-0601-2031,103.55,109.505,5.955,205,1220.775,102,307,307.0,1828.185
2379,UNICORN-UNILEVER-130723-1669,2379UNICORN-UNILEVER-130723-1669,127.64,134.5,6.86,156,1070.16,78,234,78.0,535.08
2379,UNICORN-UNILEVER-080124-0016,2379UNICORN-UNILEVER-080124-0016,85.82,90.751,4.931,1071,5281.101,535,1606,535.0,2638.085
2379,UNICORN-UNILEVER-080124-6390,2379UNICORN-UNILEVER-080124-6390,288.43,305.002083,16.572083,76,1259.478308,38,114,38.0,629.739154
2379,UNICORN-UNILEVER-060124-9448,2379UNICORN-UNILEVER-060124-9448,95.67,101.165417,5.495417,1,5.495417,0,1,0.0,0.0
2379,UNICORN-UNILEVER-0601-2024,2379UNICORN-UNILEVER-0601-2024,34.54,36.666944,2.126944,2028,4313.442432,1014,3042,3042.0,6470.163648
2379,UNICORN-UNILEVER-0601-2023,2379UNICORN-UNILEVER-0601-2023,78.99,83.848167,4.858167,2811,13656.30744,1405,4216,4216.0,20482.032071999998
2379,UNICORN-UNILEVER-0601-2022,2379UNICORN-UNILEVER-0601-2022,151.58,167.420667,15.840667,27,427.698009,13,40,40.0,633.62668
2379,UNICORN-UNILEVER-110124-2222,2379UNICORN-UNILEVER-110124-2222,2.52,2.6666,0.1466,18204,2668.7064,9102,27306,27306.0,4003.0596
2379,UNICORN-UNILEVER-0601-2016,2379UNICORN-UNILEVER-0601-2016,2.44,2.57998,0.13998,30870,4321.1826,15435,46305,15436.0,2160.73128
2379,UNICORN-UNILEVER-0601-2019,2379UNICORN-UNILEVER-0601-2019,1.65,1.749931,0.099931,34716,3469.204596,17358,52074,52074.0,5203.806894
2379,UNICORN-UNILEVER-060124-8894,2379UNICORN-UNILEVER-060124-8894,66.66,70.490833,3.830833,216,827.459928,108,324,108.0,413.729964
2379,UNICORN-UNILEVER-0601-2020,2379UNICORN-UNILEVER-0601-2020,149.55,158.144583,8.594583,354,3042.482382,177,531,177.0,1521.241191
2379,UNICORN-UNILEVER-0601-2018,2379UNICORN-UNILEVER-0601-2018,149.55,158.144583,8.594583,127,1091.512041,63,190,63.0,541.458729
2379,UNICORN-UNILEVER-0601-2017,2379UNICORN-UNILEVER-0601-2017,1.65,1.749931,0.099931,2089,208.755859,1044,3133,3133.0,313.083823
2379,UNICORN-UNILEVER-0601-2015,2379UNICORN-UNILEVER-0601-2015,4.24,4.499641,0.259641,34963,9077.828283,17481,52444,52444.0,13616.612604
2379,UNICORN-UNILEVER-0601-2009,2379UNICORN-UNILEVER-0601-2009,117.12,123.85,6.73,4,26.92,2,6,2.0,13.46
2379,UNICORN-UNILEVER-0601-2008,2379UNICORN-UNILEVER-0601-2008,8.51,9.000104,0.490104,3088,1513.441152,1544,4632,4632.0,2270.161728
2379,UNICORN-UNILEVER-150124-9328,2379UNICORN-UNILEVER-150124-9328,34.0,35.9519,1.9519,267,521.1573,133,400,133.0,259.60269999999997
2379,UNICORN-UNILEVER-0601-2007,2379UNICORN-UNILEVER-0601-2007,12.77,13.500111,0.730111,649,473.842039,324,973,324.0,236.555964
2379,UNICORN-UNILEVER-0601-2002,2379UNICORN-UNILEVER-0601-2002,63.37,67.2645,3.8945,686,2671.627,343,1029,1029.0,4007.4404999999997
2379,UNICORN-UNILEVER-0601-2005,2379UNICORN-UNILEVER-0601-2005,26.03,27.522959,1.492959,1632,2436.509088,816,2448,816.0,1218.254544
2379,UNICORN-UNILEVER-091123-4406,2379UNICORN-UNILEVER-091123-4406,118.33,127.193,8.863,117,1036.971,58,175,175.0,1551.0249999999999
2379,UNICORN-UNILEVER-060124-0015,2379UNICORN-UNILEVER-060124-0015,25.96,27.55073,1.59073,903,1436.42919,451,1354,1354.0,2153.84842
2379,UNICORN-UNILEVER-091023-1021,2379UNICORN-UNILEVER-091023-1021,21.04,22.935,1.895,271,513.545,135,406,406.0,769.37
144,UNICORN-UNILEVER-0601-2002,144UNICORN-UNILEVER-0601-2002,63.369667,67.2645,3.894833,11431,44521.83602,5715,17146,17146.0,66780.806618
144,UNICORN-UNILEVER-130124-0011,144UNICORN-UNILEVER-130124-0011,78.993,83.848167,4.855167,303,1471.115601,151,454,454.0,2204.245818
144,UNICORN-UNILEVER-0601-2015,144UNICORN-UNILEVER-0601-2015,4.239097,4.499641,0.260544,10689,2784.954816,5344,16033,16033.0,4177.301952
144,UNICORN-UNILEVER-0601-2014,144UNICORN-UNILEVER-0601-2014,8.478185,8.999286,0.521101,20744,10809.71914,10372,31116,31116.0,16214.578716000002
144,UNICORN-UNILEVER-0601-2016,144UNICORN-UNILEVER-0601-2016,2.439762,2.57998,0.140218,267934,37569.16961,133967,401901,133967.0,18784.584806000003
144,UNICORN-UNILEVER-150124-9329,144UNICORN-UNILEVER-150124-9329,1.6548,1.7499,0.09515454545,308215,29328.05823,154107,462322,462322.0,43992.0397615349
144,UNICORN-UNILEVER-281123-1003,144UNICORN-UNILEVER-281123-1003,41.9935,44.25,2.2565,216,487.404,108,324,108.0,243.702
144,UNICORN-UNILEVER-080124-6389,144UNICORN-UNILEVER-080124-6389,165.4933,175.00375,-3.824133333,463,-1770.573733,231,694,231.0,-883.374799923
144,UNICORN-UNILEVER-0601-2034,144UNICORN-UNILEVER-0601-2034,12.552917,13.274306,0.721389,780,562.68342,390,1170,390.0,281.34171
144,UNICORN-UNILEVER-080124-1887,144UNICORN-UNILEVER-080124-1887,226.96,240.0,13.04,49,638.96,24,73,24.0,312.96
144,UNICORN-UNILEVER-0601-2005,144UNICORN-UNILEVER-0601-2005,26.03,27.522959,1.492959,20045,29926.36315,10022,30067,10022.0,14962.435098
144,UNICORN-UNILEVER-080124-0016,144UNICORN-UNILEVER-080124-0016,85.82,90.751,4.931,1710,8432.01,855,2565,855.0,4216.005
144,UNICORN-UNILEVER-0601-2029,144UNICORN-UNILEVER-0601-2029,142.2,150.376042,8.176042,342,2796.206364,171,513,171.0,1398.103182
144,UNICORN-UNILEVER-0601-2047,144UNICORN-UNILEVER-0601-2047,43.43,45.926389,2.496389,9634,24050.21163,4817,14451,4817.0,12025.105813
144,UNICORN-UNILEVER-0601-2046,144UNICORN-UNILEVER-0601-2046,43.43,45.926389,2.496389,10557,26354.37867,5278,15835,5278.0,13175.941142000001
144,UNICORN-UNILEVER-0601-2049,144UNICORN-UNILEVER-0601-2049,43.43,45.926389,2.496389,6498,16221.53572,3249,9747,3249.0,8110.767861
144,UNICORN-UNILEVER-141123-1008,144UNICORN-UNILEVER-141123-1008,45.85,50.41667,4.56667,2993,13668.04331,1496,4489,4489.0,20499.78163
144,UNICORN-UNILEVER-0601-2036,144UNICORN-UNILEVER-0601-2036,47.68,50.41713,2.73713,294,804.71622,147,441,147.0,402.35811
144,UNICORN-UNILEVER-080124-6392,144UNICORN-UNILEVER-080124-6392,47.68,50.41713,2.73713,8983,24587.63879,4491,13474,4491.0,12292.45083
144,UNICORN-UNILEVER-140124-1992,144UNICORN-UNILEVER-140124-1992,131.28,138.828611,7.548611,4098,30934.20788,2049,6147,2049.0,15467.103939
144,UNICORN-UNILEVER-130723-1669,144UNICORN-UNILEVER-130723-1669,127.6414,103.472,0.2198380952,252,55.3992,126,378,126.0,27.6995999952
144,UNICORN-UNILEVER-0601-2042,144UNICORN-UNILEVER-0601-2042,8.44,8.928542,0.488542,2670,1304.40714,1335,4005,4005.0,1956.61071
144,UNICORN-UNILEVER-0601-2043,144UNICORN-UNILEVER-0601-2043,52.08,55.07625,2.99625,2783,8338.56375,1391,4174,4174.0,12506.3475
144,UNICORN-UNILEVER-141123-1009,144UNICORN-UNILEVER-141123-1009,45.85,50.41667,4.56667,1311,5986.90437,655,1966,1966.0,8978.07322
144,UNICORN-UNILEVER-130723-1731,144UNICORN-UNILEVER-130723-1731,13.0596,13.76,0.7005625,363,254.3041875,181,544,181.0,126.8018125
144,UNICORN-UNILEVER-080124-1889,144UNICORN-UNILEVER-080124-1889,331.93,351.0,19.07,66,1258.62,33,99,33.0,629.3100000000001
144,UNICORN-UNILEVER-180124-3882,144UNICORN-UNILEVER-180124-3882,76.16,80.535833,4.375833,1109,4852.798797,554,1663,554.0,2424.211482
144,UNICORN-UNILEVER-050723-9922,144UNICORN-UNILEVER-050723-9922,35.79,37.715,1.925,2233,4298.525,1116,3349,1116.0,2148.3
